,att_main_0,att_main_1,att_main_2,att_main_3,att_main_4,att_main_5,att_main_6,att_main_7,att_main_8,att_main_9,att_main_10,att_main_11,att_main_12,att_main_13,att_main_14,att_main_15,att_build_0,att_build_1,att_build_2,att_build_3,att_equipment_0,att_equipment_1,att_equipment_2,att_equipment_3,att_equipment_4,att_location_0,att_location_1,att_location_2,att_location_3,att_location_4,att_location_5,att_location_6,att_location_7,att_location_8,price
39724893, 60 m² construidos , 3 habitaciones , 1 baño , Segunda mano/buen estado , Armarios empotrados , Certificación energética: en trámite ,,,,,,,,,,, Bajo exterior , Con ascensor ,,,,,,,,, Barrio Zarzaquemada , Distrito Zarzaquemada , Leganés ," Zona sur, Madrid ",,,,,135.000
39724787, 60 m² construidos , 3 habitaciones , 1 baño , Segunda mano/buen estado , Armarios empotrados , Certificación energética: en trámite ,,,,,,,,,,, Bajo exterior , Con ascensor ,,, Aire acondicionado ,,,,,, Barrio Zarzaquemada , Distrito Zarzaquemada , Leganés ," Zona sur, Madrid ",,,,,144.500
39724794, 125 m² construidos , 3 habitaciones , 2 baños , Terraza , Plaza de garaje incluida en el precio , Segunda mano/buen estado , Trastero , Certificación energética: en trámite ,,,,,,,,, Planta 4ª exterior , Con ascensor ,,, Piscina , Jardín ,,,,, Barrio V Centenario , Distrito San Nicasio - Campo de Tiro - Solagua , Leganés ," Zona sur, Madrid ",,,,,289.500
39724710, 70 m² construidos , 3 habitaciones , 1 baño , Terraza , Segunda mano/buen estado , Certificación energética: en trámite ,,,,,,,,,,, Planta 7ª exterior , Con ascensor ,,,,,,,,, Barrio Zarzaquemada , Distrito Zarzaquemada , Leganés ," Zona sur, Madrid ",,,,,134.900
39724443, 70 m² construidos , 2 habitaciones , 2 baños , Terraza , Segunda mano/buen estado , Certificación energética: en trámite ,,,,,,,,,,, Planta 3ª exterior , Sin ascensor ,,,,,,,,, Barrio Casco Antiguo , Distrito Centro , Leganés ," Zona sur, Madrid ",,,,,139.900
39724382, 60 m² construidos , 2 habitaciones , 1 baño , Segunda mano/buen estado , Armarios empotrados , Certificación energética: en trámite ,,,,,,,,,,, Planta 4ª exterior , Sin ascensor ,,, Aire acondicionado ,,,,,, Barrio San Nicasio , Distrito San Nicasio - Campo de Tiro - Solagua , Leganés ," Zona sur, Madrid ",,,,,104.500
39723957, 37 m² construidos , 1 habitación , 1 baño , Segunda mano/buen estado , Armarios empotrados , Certificación energética: en trámite ,,,,,,,,,,, Planta 1ª exterior , Con ascensor ,,, Aire acondicionado ,,,,,, Barrio Las Dehesillas-Vereda de los Estudiantes , Distrito Las Dehesillas - Vereda de los Estudiantes , Leganés ," Zona sur, Madrid ",,,,,134.900
39723797, 80 m² construidos , 3 habitaciones , 1 baño , Terraza , Segunda mano/buen estado , Trastero , Certificación energética: en trámite ,,,,,,,,,, Planta 4ª exterior , Con ascensor ,,, Piscina , Jardín ,,,,, Barrio Vírgenes , Distrito Centro , Leganés ," Zona sur, Madrid ",,,,,139.900
39723784, 37 m² construidos , 1 habitación , 1 baño , Segunda mano/buen estado , Armarios empotrados , Certificación energética: en trámite ,,,,,,,,,,, Planta 1ª exterior , Con ascensor ,,, Aire acondicionado ,,,,,, Barrio Las Dehesillas-Vereda de los Estudiantes , Distrito Las Dehesillas - Vereda de los Estudiantes , Leganés ," Zona sur, Madrid ",,,,,119.900
39723535, 75 m² construidos , 3 habitaciones , 1 baño , Terraza , Segunda mano/buen estado , Certificación energética: en trámite ,,,,,,,,,,, Planta 4ª exterior , Sin ascensor ,,, Aire acondicionado ,,,,,, Barrio Vírgenes , Distrito Centro , Leganés ," Zona sur, Madrid ",,,,,119.900
39721161, 70 m² construidos , 2 habitaciones , 2 baños , Segunda mano/buen estado , Armarios empotrados , Certificación energética: en trámite ,,,,,,,,,,, Planta 8ª exterior , Con ascensor ,,, Aire acondicionado ,,,,,, Barrio Zarzaquemada , Distrito Zarzaquemada , Leganés ," Zona sur, Madrid ",,,,,144.900
39705395, 65 m² construidos , 3 habitaciones , 1 baño , Segunda mano/buen estado , Certificación energética: en trámite ,,,,,,,,,,,, Planta 4ª exterior , Con ascensor ,,,,,,,,, Barrio Zarzaquemada , Distrito Zarzaquemada , Leganés ," Zona sur, Madrid ",,,,,139.900
39703732, 65 m² construidos , 2 habitaciones , 1 baño , Terraza , Segunda mano/buen estado , Armarios empotrados , Certificación energética: en trámite ,,,,,,,,,, Planta 2ª exterior , Sin ascensor ,,,,,,,,, Barrio San Nicasio , Distrito San Nicasio - Campo de Tiro - Solagua , Leganés ," Zona sur, Madrid ",,,,,114.500
39699482, 70 m² construidos , 3 habitaciones , 1 baño , Terraza , Segunda mano/buen estado , Certificación energética: en trámite ,,,,,,,,,,, Planta 2ª exterior , Sin ascensor ,,,,,,,,, Barrio Batallas , Distrito Centro , Leganés ," Zona sur, Madrid ",,,,,129.900
39716873, 76 m² construidos , 3 habitaciones , 1 baño , Segunda mano/buen estado , Armarios empotrados ," Orientación sur, oeste ", Certificación energética:  (IPE no indicado) ,,,,,,,,,, Planta 6ª exterior , Con ascensor ,,, Aire acondicionado ,,,,,, Barrio Zarzaquemada , Distrito Zarzaquemada , Leganés ," Zona sur, Madrid ",,,,,181.000
37961017," 147 m² construidos, 96 m² útiles ", 4 habitaciones , 2 baños , Terraza , Plaza de garaje incluida en el precio , Segunda mano/buen estado , Armarios empotrados , Trastero , Certificación energética: en trámite ,,,,,,,, Planta 2ª exterior , Con ascensor ,,,,,,,, Lisboa, Barrio La Fortuna , Distrito La Fortuna , Leganés ," Zona sur, Madrid ",,,,,220.000
38264958," 147 m² construidos, 96 m² útiles ", 4 habitaciones , 2 baños , Terraza , Plaza de garaje incluida en el precio , Segunda mano/buen estado , Armarios empotrados , Trastero , Certificación energética: en trámite ,,,,,,,, Planta 2ª exterior , Con ascensor ,,,,,,,, Lisboa, Barrio La Fortuna , Distrito La Fortuna , Leganés ," Zona sur, Madrid ",,,,,220.000
39717647, 90 m² construidos , 3 habitaciones , 1 baño , Segunda mano/buen estado , Armarios empotrados , Certificación energética: en trámite ,,,,,,,,,,, Planta 2ª exterior , Sin ascensor ,,,,,,,,, Barrio La Fortuna , Distrito La Fortuna , Leganés ," Zona sur, Madrid ",,,,,139.900
38428415," 73 m² construidos, 59 m² útiles ", 3 habitaciones , 1 baño , Terraza , Segunda mano/para reformar , Construido en 1974 , Certificación energética:  (397 kWh/m² año) ,,,,,,,,,, Planta 4ª exterior , Sin ascensor ,,, Aire acondicionado ,,,,,Calle panadés, Barrio Zarzaquemada , Distrito Zarzaquemada , Leganés ," Zona sur, Madrid ",,,,,94.000
39158076, 76 m² construidos , 3 habitaciones , 1 baño , Terraza , Segunda mano/buen estado , Armarios empotrados , Orientación este , Construido en 1974 , Certificación energética: en trámite ,,,,,,,, Planta 6ª exterior , Con ascensor ,,, Aire acondicionado ,,,,,Calle de los Monegros, Barrio Zarzaquemada , Distrito Zarzaquemada , Leganés ," Zona sur, Madrid ",,,,,181.500
39708338," 76 m² construidos, 62 m² útiles ", 2 habitaciones , 1 baño , Terraza , Segunda mano/para reformar , Orientación sur , Construido en 1970 , Certificación energética: no indicado ,,,,,,,,, Planta 4ª , Con ascensor ,,,,,,,,, Barrio Vírgenes , Distrito Centro , Leganés ," Zona sur, Madrid ",,,,,126.770
39702348, 82 m² construidos , 3 habitaciones , 1 baño , Segunda mano/buen estado , Trastero , Certificación energética: no indicado ,,,,,,,,,,, Planta 3ª exterior , Sin ascensor ,,,,,,,,"Calle Rio Turia, 6", Barrio San Nicasio , Distrito San Nicasio - Campo de Tiro - Solagua , Leganés ," Zona sur, Madrid ",,,,,125.000
39697153," 72 m² construidos, 60 m² útiles ", 3 habitaciones , 1 baño , Terraza , Segunda mano/buen estado , Armarios empotrados , Orientación norte , Construido en 1967 , Certificación energética: en trámite ,,,,,,,, Planta 2ª , Con ascensor ,,, Aire acondicionado ,,,,,, Barrio San Nicasio , Distrito San Nicasio - Campo de Tiro - Solagua , Leganés ," Zona sur, Madrid ",,,,,109.900
38845581, 58 m² construidos , 2 habitaciones , 1 baño , Segunda mano/buen estado , Certificación energética:  (IPE no indicado) ,,,,,,,,,,,, Planta 2ª , Sin ascensor ,,,,,,,,Calle san nicasio, Barrio Casco Antiguo , Distrito Centro , Leganés ," Zona sur, Madrid ",,,,,81.000
39331390," 60 m² construidos, 50 m² útiles ", 3 habitaciones , 1 baño , Terraza , Segunda mano/buen estado , Armarios empotrados ," Orientación norte, este ", Construido en 1973 , Certificación energética: en trámite ,,,,,,,, Planta 4ª , Sin ascensor ,,, Aire acondicionado ,,,,,, Barrio Vírgenes , Distrito Centro , Leganés ," Zona sur, Madrid ",,,,,89.850
39726688," 63 m² construidos, 48 m² útiles ", 3 habitaciones , 1 baño , Segunda mano/buen estado , Certificación energética:  (IPE no indicado) ,,,,,,,,,,,, , Sin ascensor ,,,,,,,,Calle de la rioja, Barrio Zarzaquemada , Distrito Zarzaquemada , Leganés ," Zona sur, Madrid ",,,,,85.050
