Year,Cuat,tasa.paro,Genero,prov,Provincias
2014,4,23.7364043506078,Hombres,12,Castellón/Castelló
2011,1,17.6875430144529,Hombres,13,Ciudad Real
2011,2,19.2812715964064,Hombres,13,Ciudad Real
2011,3,20.0561009817672,Hombres,13,Ciudad Real
2011,4,24.5821727019499,Hombres,13,Ciudad Real
2012,1,27.9858657243816,Hombres,13,Ciudad Real
2012,2,29.5535081502481,Hombres,13,Ciudad Real
2012,3,27.7263007840342,Hombres,13,Ciudad Real
2012,4,27.3371104815864,Hombres,13,Ciudad Real
2013,1,27.9715302491103,Hombres,13,Ciudad Real
2013,2,25.4151624548737,Hombres,13,Ciudad Real
2013,3,24.7150997150997,Hombres,13,Ciudad Real
2013,4,25.4493170381021,Hombres,13,Ciudad Real
2014,1,29.0252707581228,Hombres,13,Ciudad Real
2014,2,27.9485346676197,Hombres,13,Ciudad Real
2014,3,29.020979020979,Hombres,13,Ciudad Real
2014,4,29.8616168973052,Hombres,13,Ciudad Real
2011,1,26.0523854069224,Hombres,14,Córdoba
2011,2,31.7865429234339,Hombres,14,Córdoba
2011,3,31.588785046729,Hombres,14,Córdoba
2011,4,28.6706808707735,Hombres,14,Córdoba
2012,1,28.8606403013183,Hombres,14,Córdoba
2012,2,32,Hombres,14,Córdoba
2012,3,33.7850919651501,Hombres,14,Córdoba
2012,4,30.2078298695022,Hombres,14,Córdoba
2013,1,30.5622296972609,Hombres,14,Córdoba
2013,2,29.9432355723746,Hombres,14,Córdoba
2013,3,34.3127962085308,Hombres,14,Córdoba
2013,4,32.6609029779059,Hombres,14,Córdoba
2014,1,29.7453147525228,Hombres,14,Córdoba
2014,2,30.8136735676456,Hombres,14,Córdoba
2014,3,33.5078534031414,Hombres,14,Córdoba
2014,4,29.570670525808,Hombres,14,Córdoba
2011,1,14.6744746813641,Hombres,15,"Coruña, A"
2011,2,14.526678141136,Hombres,15,"Coruña, A"
2011,3,15.249569707401,Hombres,15,"Coruña, A"
2011,4,15.5262243834665,Hombres,15,"Coruña, A"
2012,1,17.921270718232,Hombres,15,"Coruña, A"
2012,2,19.4979367262724,Hombres,15,"Coruña, A"
2012,3,17.9452054794521,Hombres,15,"Coruña, A"
2012,4,19.8898830006882,Hombres,15,"Coruña, A"
2013,1,20.207972270364,Hombres,15,"Coruña, A"
2013,2,20.3638908327502,Hombres,15,"Coruña, A"
2013,3,20.535399788658,Hombres,15,"Coruña, A"
2013,4,21.2218649517685,Hombres,15,"Coruña, A"
2014,1,22.8479196556671,Hombres,15,"Coruña, A"
2014,2,21.5373715905066,Hombres,15,"Coruña, A"
2014,3,18.8222923238696,Hombres,15,"Coruña, A"
2014,4,18.8015787585217,Hombres,15,"Coruña, A"
2011,1,19.4444444444444,Hombres,16,Cuenca
2011,2,17.5531914893617,Hombres,16,Cuenca
2011,3,20.1769911504425,Hombres,16,Cuenca
2011,4,20.1058201058201,Hombres,16,Cuenca
2012,1,22.7739726027397,Hombres,16,Cuenca
2012,2,20.5673758865248,Hombres,16,Cuenca
2012,3,16.8674698795181,Hombres,16,Cuenca
2012,4,23.6234458259325,Hombres,16,Cuenca
2013,1,26.0794473229706,Hombres,16,Cuenca
2013,2,29.6610169491525,Hombres,16,Cuenca
2013,3,28.1786941580756,Hombres,16,Cuenca
2013,4,25.6637168141593,Hombres,16,Cuenca
2014,1,28.5714285714286,Hombres,16,Cuenca
2014,2,25.8407079646018,Hombres,16,Cuenca
2014,3,25.7142857142857,Hombres,16,Cuenca
2014,4,24.7232472324723,Hombres,16,Cuenca
2011,1,21.859410430839,Hombres,17,Girona
2011,2,20.299727520436,Hombres,17,Girona
2011,3,21.2975391498881,Hombres,17,Girona
2011,4,23.5975892443208,Hombres,17,Girona
2012,1,26.9354099862574,Hombres,17,Girona
2012,2,25.7168866636322,Hombres,17,Girona
2012,3,23.1336405529954,Hombres,17,Girona
2012,4,25.8620689655172,Hombres,17,Girona
2013,1,27.2944550669216,Hombres,17,Girona
2013,2,23.9068441064639,Hombres,17,Girona
2013,3,23.1578947368421,Hombres,17,Girona
2013,4,25.5116611137554,Hombres,17,Girona
2014,1,26.152353226589,Hombres,17,Girona
2014,2,22.9653882132834,Hombres,17,Girona
2014,3,20.6768660176171,Hombres,17,Girona
2014,4,22.6053639846743,Hombres,17,Girona
2011,1,28.7025448477263,Hombres,18,Granada
2011,2,27.2302463891249,Hombres,18,Granada
2011,3,28.7822878228782,Hombres,18,Granada
2011,4,27.0505385252693,Hombres,18,Granada
2012,1,29.3103448275862,Hombres,18,Granada
2012,2,35.0643955130868,Hombres,18,Granada
2012,3,37.6093294460641,Hombres,18,Granada
2012,4,37.2141372141372,Hombres,18,Granada
2013,1,36.6930445647647,Hombres,18,Granada
2013,2,36.8332633347333,Hombres,18,Granada
2013,3,37.3862696443342,Hombres,18,Granada
2013,4,32.9441201000834,Hombres,18,Granada
2014,1,32.7234927234927,Hombres,18,Granada
2014,2,34.7755762232107,Hombres,18,Granada
2014,3,33.7304847986853,Hombres,18,Granada
2014,4,32.452981192477,Hombres,18,Granada
2011,1,18.0592991913747,Hombres,19,Guadalajara
2011,2,19.1432396251673,Hombres,19,Guadalajara
2011,3,18.1326116373478,Hombres,19,Guadalajara
2011,4,19.2360163710778,Hombres,19,Guadalajara
2012,1,19.4369973190349,Hombres,19,Guadalajara
2012,2,24.1645244215938,Hombres,19,Guadalajara
2012,3,21.9667943805875,Hombres,19,Guadalajara
2012,4,21.5608465608466,Hombres,19,Guadalajara
2013,1,21.832884097035,Hombres,19,Guadalajara
2013,2,22.5067385444744,Hombres,19,Guadalajara
2013,3,21.5767634854772,Hombres,19,Guadalajara
2013,4,19.2737430167598,Hombres,19,Guadalajara
2014,1,22.9281767955801,Hombres,19,Guadalajara
2014,2,22.4184782608696,Hombres,19,Guadalajara
2014,3,20.4884667571235,Hombres,19,Guadalajara
2014,4,22.4764468371467,Hombres,19,Guadalajara
2011,1,8.26271186440678,Hombres,20,Gipuzkoa
2011,2,7.48407643312102,Hombres,20,Gipuzkoa
2011,3,7.72420943494038,Hombres,20,Gipuzkoa
2011,4,9.25732217573222,Hombres,20,Gipuzkoa
2012,1,10.5263157894737,Hombres,20,Gipuzkoa
2012,2,12.0662039508809,Hombres,20,Gipuzkoa
2012,3,13.2563256325633,Hombres,20,Gipuzkoa
2012,4,12.2964626614262,Hombres,20,Gipuzkoa
2013,1,13.9626907857547,Hombres,20,Gipuzkoa
2013,2,13.6261261261261,Hombres,20,Gipuzkoa
2013,3,13.7478608100399,Hombres,20,Gipuzkoa
2013,4,12.633953750705,Hombres,20,Gipuzkoa
2014,1,13.5872654917567,Hombres,20,Gipuzkoa
2014,2,16.2344983089064,Hombres,20,Gipuzkoa
2014,3,13.3522727272727,Hombres,20,Gipuzkoa
2014,4,14.0300230946882,Hombres,20,Gipuzkoa
2011,1,30.2491103202847,Hombres,21,Huelva
2011,2,26.4295676429568,Hombres,21,Huelva
2011,3,32.9370629370629,Hombres,21,Huelva
2011,4,31.8275154004107,Hombres,21,Huelva
2012,1,37.3461012311902,Hombres,21,Huelva
2012,2,32.946001367054,Hombres,21,Huelva
2012,3,37.455579246624,Hombres,21,Huelva
2012,4,34.847409510291,Hombres,21,Huelva
2013,1,39.1583452211127,Hombres,21,Huelva
2013,2,28.1503316138541,Hombres,21,Huelva
2013,3,32.5373134328358,Hombres,21,Huelva
2013,4,30.0361010830325,Hombres,21,Huelva
2014,1,26.9202087994034,Hombres,21,Huelva
2014,2,27.3943661971831,Hombres,21,Huelva
2014,3,30.8695652173913,Hombres,21,Huelva
2014,4,30.1492537313433,Hombres,21,Huelva
2011,1,11.3846153846154,Hombres,22,Huesca
2011,2,13.5135135135135,Hombres,22,Huesca
2011,3,9.70149253731343,Hombres,22,Huesca
2011,4,12.8983308042489,Hombres,22,Huesca
2012,1,14.9390243902439,Hombres,22,Huesca
2012,2,13.8088012139605,Hombres,22,Huesca
2012,3,13.5593220338983,Hombres,22,Huesca
2012,4,12.755905511811,Hombres,22,Huesca
2013,1,16.1764705882353,Hombres,22,Huesca
2013,2,14.4804088586031,Hombres,22,Huesca
2013,3,15.2066115702479,Hombres,22,Huesca
2013,4,19.1201353637902,Hombres,22,Huesca
2014,1,20.2380952380952,Hombres,22,Huesca
2014,2,15.304347826087,Hombres,22,Huesca
2014,3,13.1810193321617,Hombres,22,Huesca
2014,4,15.7119476268412,Hombres,22,Huesca
2011,1,17.5824175824176,Hombres,23,Jaén
2011,2,25.6740914419695,Hombres,23,Jaén
2011,3,27.2462077012835,Hombres,23,Jaén
2011,4,22.8929384965831,Hombres,23,Jaén
2012,1,27.4813539873781,Hombres,23,Jaén
2012,2,35.6140350877193,Hombres,23,Jaén
2012,3,36.4529173887926,Hombres,23,Jaén
2012,4,33.3333333333333,Hombres,23,Jaén
2013,1,38.4660081348054,Hombres,23,Jaén
2013,2,39.4181403308614,Hombres,23,Jaén
2013,3,36.2190812720848,Hombres,23,Jaén
2013,4,31.0880829015544,Hombres,23,Jaén
2014,1,23.6919459141681,Hombres,23,Jaén
2014,2,31.6332726168792,Hombres,23,Jaén
2014,3,31.4593301435407,Hombres,23,Jaén
2014,4,27.7546158427636,Hombres,23,Jaén
2011,1,17.5870858113849,Hombres,24,León
2011,2,16.4418212478921,Hombres,24,León
2011,3,15.1540383014155,Hombres,24,León
2011,4,17.4917491749175,Hombres,24,León
2012,1,19.327731092437,Hombres,24,León
2012,2,20.4166666666667,Hombres,24,León
2012,3,21.0570469798658,Hombres,24,León
2012,4,21.4592274678112,Hombres,24,León
2013,1,23.1173380035026,Hombres,24,León
2013,2,22.202486678508,Hombres,24,León
2013,3,21.7699115044248,Hombres,24,León
2013,4,25.3508771929825,Hombres,24,León
2014,1,25.7950530035336,Hombres,24,León
2014,2,25.0637213254036,Hombres,24,León
2014,3,20.8547008547009,Hombres,24,León
2014,4,21.7238346525946,Hombres,24,León
2011,1,11.8739903069467,Hombres,25,Lleida
2011,2,14.2063492063492,Hombres,25,Lleida
2011,3,13.4426229508197,Hombres,25,Lleida
2011,4,14.8443735035914,Hombres,25,Lleida
2012,1,20.1587301587302,Hombres,25,Lleida
2012,2,20.1298701298701,Hombres,25,Lleida
2012,3,16.4143426294821,Hombres,25,Lleida
2012,4,18.2038834951456,Hombres,25,Lleida
2013,1,15.4290429042904,Hombres,25,Lleida
2013,2,18.9751801441153,Hombres,25,Lleida
2013,3,15.2845528455285,Hombres,25,Lleida
2013,4,15.459723352319,Hombres,25,Lleida
2014,1,16.2731871838111,Hombres,25,Lleida
2014,2,14.4053601340034,Hombres,25,Lleida
2014,3,12.280701754386,Hombres,25,Lleida
2014,4,12.1931260229133,Hombres,25,Lleida
2011,1,15.3591160220994,Hombres,26,"Rioja, La"
2011,2,16.8903803131991,Hombres,26,"Rioja, La"
2011,3,16.9045005488474,Hombres,26,"Rioja, La"
2011,4,17.4692049272116,Hombres,26,"Rioja, La"
2012,1,17.8935447338618,Hombres,26,"Rioja, La"
2012,2,21.0176991150442,Hombres,26,"Rioja, La"
2012,3,18.8141391106043,Hombres,26,"Rioja, La"
2012,4,18.539976825029,Hombres,26,"Rioja, La"
2013,1,18.4964200477327,Hombres,26,"Rioja, La"
2013,2,20.9964412811388,Hombres,26,"Rioja, La"
2013,3,19.2982456140351,Hombres,26,"Rioja, La"
2013,4,18.0308422301305,Hombres,26,"Rioja, La"
2014,1,16.9431279620853,Hombres,26,"Rioja, La"
2014,2,15.3755868544601,Hombres,26,"Rioja, La"
2014,3,16.5116279069767,Hombres,26,"Rioja, La"
2014,4,13.5876042908224,Hombres,26,"Rioja, La"
2011,1,12.5570776255708,Hombres,27,Lugo
2011,2,11.264367816092,Hombres,27,Lugo
2011,3,10.6164383561644,Hombres,27,Lugo
2011,4,11.1633372502938,Hombres,27,Lugo
2012,1,15.1079136690647,Hombres,27,Lugo
2012,2,18.8388625592417,Hombres,27,Lugo
2012,3,17.1224732461356,Hombres,27,Lugo
2012,4,18.9221556886228,Hombres,27,Lugo
2013,1,22.6118500604595,Hombres,27,Lugo
2013,2,19.6385542168675,Hombres,27,Lugo
2013,3,17.2413793103448,Hombres,27,Lugo
2013,4,18.4873949579832,Hombres,27,Lugo
2014,1,22.0747889022919,Hombres,27,Lugo
2014,2,20.0495049504951,Hombres,27,Lugo
2014,3,15.3751537515375,Hombres,27,Lugo
2014,4,15.1133501259446,Hombres,27,Lugo
2011,1,14.6812727072553,Hombres,28,Madrid
2011,2,16.3431570889606,Hombres,28,Madrid
2011,3,16.0573476702509,Hombres,28,Madrid
2011,4,18.5062789160608,Hombres,28,Madrid
2012,1,19.0211654908061,Hombres,28,Madrid
2012,2,19.1193575186929,Hombres,28,Madrid
2012,3,18.4929216363839,Hombres,28,Madrid
2012,4,19.7879858657244,Hombres,28,Madrid
2013,1,19.9707058757253,Hombres,28,Madrid
2013,2,18.7560407072602,Hombres,28,Madrid
2013,3,18.7314285714286,Hombres,28,Madrid
2013,4,19.4344443154105,Hombres,28,Madrid
2014,1,19.018296973962,Hombres,28,Madrid
2014,2,18.2402687673772,Hombres,28,Madrid
2014,3,16.207828036094,Hombres,28,Madrid
2014,4,18.3440073193047,Hombres,28,Madrid
2011,1,31.1752287121745,Hombres,29,Málaga
2011,2,29.3595586471576,Hombres,29,Málaga
2011,3,29.3387443303891,Hombres,29,Málaga
2011,4,32.0009350163628,Hombres,29,Málaga
2012,1,33.3253759847219,Hombres,29,Málaga
2012,2,35.8307728669345,Hombres,29,Málaga
2012,3,33.8878326996198,Hombres,29,Málaga
2012,4,37.105842092398,Hombres,29,Málaga
2013,1,38.134765625,Hombres,29,Málaga
2013,2,36.4700262717936,Hombres,29,Málaga
2013,3,35.2199762187872,Hombres,29,Málaga
2013,4,37.4352941176471,Hombres,29,Málaga
2014,1,36.3120567375887,Hombres,29,Málaga
2014,2,32.4121779859485,Hombres,29,Málaga
2014,3,28.8311090658076,Hombres,29,Málaga
2014,4,30.77800593201,Hombres,29,Málaga
2011,1,25.9859666102105,Hombres,30,Murcia
2011,2,24.193157000728,Hombres,30,Murcia
2011,3,23.7150370547454,Hombres,30,Murcia
2011,4,26.1437908496732,Hombres,30,Murcia
2012,1,27.622970680882,Hombres,30,Murcia
2012,2,26.1166707346839,Hombres,30,Murcia
2012,3,28.5644411836635,Hombres,30,Murcia
2012,4,28.8675055514434,Hombres,30,Murcia
2013,1,30.3654648025509,Hombres,30,Murcia
2013,2,28.1963190184049,Hombres,30,Murcia
2013,3,28.2372799614179,Hombres,30,Murcia
2013,4,27.4019607843137,Hombres,30,Murcia
2014,1,27.2974308300395,Hombres,30,Murcia
2014,2,22.7543424317618,Hombres,30,Murcia
2014,3,23.0807208096766,Hombres,30,Murcia
2014,4,25.2550385668077,Hombres,30,Murcia
2011,1,12.8651685393258,Hombres,31,Navarra
2011,2,12.7056154282473,Hombres,31,Navarra
2011,3,11.5144639818491,Hombres,31,Navarra
2011,4,13.2217090069284,Hombres,31,Navarra
2012,1,16.6378814047208,Hombres,31,Navarra
2012,2,17.8754997144489,Hombres,31,Navarra
2012,3,15.4195011337868,Hombres,31,Navarra
2012,4,16.7633410672854,Hombres,31,Navarra
2013,1,17.6231884057971,Hombres,31,Navarra
2013,2,18.3661645422943,Hombres,31,Navarra
2013,3,17.1607753705815,Hombres,31,Navarra
2013,4,15.5162241887906,Hombres,31,Navarra
2014,1,15.9318048206937,Hombres,31,Navarra
2014,2,15.5162241887906,Hombres,31,Navarra
2014,3,15.5820895522388,Hombres,31,Navarra
2014,4,14.9643705463183,Hombres,31,Navarra
2011,1,17.0103092783505,Hombres,32,Ourense
2011,2,16.1125319693095,Hombres,32,Ourense
2011,3,16.4961636828644,Hombres,32,Ourense
2011,4,18.5806451612903,Hombres,32,Ourense
2012,1,17.9028132992327,Hombres,32,Ourense
2012,2,19.4087403598972,Hombres,32,Ourense
2012,3,20.0777202072539,Hombres,32,Ourense
2012,4,22.5371120107962,Hombres,32,Ourense
2013,1,24.9662618083671,Hombres,32,Ourense
2013,2,25.3711201079622,Hombres,32,Ourense
2013,3,25.5910987482615,Hombres,32,Ourense
2013,4,22.9555236728838,Hombres,32,Ourense
2014,1,20.6095791001451,Hombres,32,Ourense
2014,2,21.5429403202329,Hombres,32,Ourense
2014,3,20.5202312138728,Hombres,32,Ourense
2014,4,21.3564213564214,Hombres,32,Ourense
2011,1,17.6561295296839,Hombres,33,Asturias
2011,2,17.8149980966882,Hombres,33,Asturias
2011,3,17.8407350689127,Hombres,33,Asturias
2011,4,19.9618320610687,Hombres,33,Asturias
2012,1,20.4222648752399,Hombres,33,Asturias
2012,2,21.4043035107588,Hombres,33,Asturias
2012,3,22.1080669710807,Hombres,33,Asturias
2012,4,23.6196319018405,Hombres,33,Asturias
2013,1,25.3521126760563,Hombres,33,Asturias
2013,2,25.442390876917,Hombres,33,Asturias
2013,3,23.5453840186191,Hombres,33,Asturias
2013,4,21.3421771361686,Hombres,33,Asturias
2014,1,21.5506958250497,Hombres,33,Asturias
2014,2,20.1374848362313,Hombres,33,Asturias
2014,3,18.5110663983903,Hombres,33,Asturias
2014,4,20.3225806451613,Hombres,33,Asturias
2011,1,17.5233644859813,Hombres,34,Palencia
2011,2,15.3669724770642,Hombres,34,Palencia
2011,3,15.7079646017699,Hombres,34,Palencia
2011,4,13.4831460674157,Hombres,34,Palencia
2012,1,15.3333333333333,Hombres,34,Palencia
2012,2,16.7785234899329,Hombres,34,Palencia
2012,3,13.882863340564,Hombres,34,Palencia
2012,4,17.4107142857143,Hombres,34,Palencia
2013,1,20.4081632653061,Hombres,34,Palencia
2013,2,16.331096196868,Hombres,34,Palencia
2013,3,17.0022371364653,Hombres,34,Palencia
2013,4,17.0560747663551,Hombres,34,Palencia
2014,1,21.5311004784689,Hombres,34,Palencia
2014,2,19.8090692124105,Hombres,34,Palencia
2014,3,16.3972286374134,Hombres,34,Palencia
2014,4,19.0588235294118,Hombres,34,Palencia
2011,1,31.485084306096,Hombres,35,"Palmas, Las"
2011,2,31.2601230968578,Hombres,35,"Palmas, Las"
2011,3,29.9777707208638,Hombres,35,"Palmas, Las"
2011,4,30.6221646143876,Hombres,35,"Palmas, Las"
2012,1,31.1139160618492,Hombres,35,"Palmas, Las"
2012,2,33.7061199130165,Hombres,35,"Palmas, Las"
2012,3,31.7391304347826,Hombres,35,"Palmas, Las"
2012,4,32.3722970855531,Hombres,35,"Palmas, Las"
2013,1,33.1366459627329,Hombres,35,"Palmas, Las"
2013,2,32.6413286489939,Hombres,35,"Palmas, Las"
2013,3,36.0918816865953,Hombres,35,"Palmas, Las"
2013,4,34.2080599812559,Hombres,35,"Palmas, Las"
2014,1,33.2059853549825,Hombres,35,"Palmas, Las"
2014,2,31.5806348188522,Hombres,35,"Palmas, Las"
2014,3,34.5195729537367,Hombres,35,"Palmas, Las"
2014,4,30.7692307692308,Hombres,35,"Palmas, Las"
2011,1,20.1697655618432,Hombres,36,Pontevedra
2011,2,19.1764230924505,Hombres,36,Pontevedra
2011,3,19.1146881287726,Hombres,36,Pontevedra
2011,4,21.6939672393128,Hombres,36,Pontevedra
2012,1,24.2147117296223,Hombres,36,Pontevedra
2012,2,25.8193445243805,Hombres,36,Pontevedra
2012,3,24.2130750605327,Hombres,36,Pontevedra
2012,4,23.6060236060236,Hombres,36,Pontevedra
2013,1,24.3557772236077,Hombres,36,Pontevedra
2013,2,24.8253185367859,Hombres,36,Pontevedra
2013,3,24.1520228851655,Hombres,36,Pontevedra
2013,4,25.1751133086115,Hombres,36,Pontevedra
2014,1,26.0525218841184,Hombres,36,Pontevedra
2014,2,23.4793704806465,Hombres,36,Pontevedra
2014,3,22.8739002932551,Hombres,36,Pontevedra
2014,4,24.8836225137537,Hombres,36,Pontevedra
2011,1,14.7836538461538,Hombres,37,Salamanca
2011,2,16.8742921857305,Hombres,37,Salamanca
2011,3,14.8723640399556,Hombres,37,Salamanca
2011,4,14.7368421052632,Hombres,37,Salamanca
2012,1,15.5011655011655,Hombres,37,Salamanca
2012,2,16.1073825503356,Hombres,37,Salamanca
2012,3,16.5555555555556,Hombres,37,Salamanca
2012,4,19.1588785046729,Hombres,37,Salamanca
2013,1,21.3592233009709,Hombres,37,Salamanca
2013,2,21.9858156028369,Hombres,37,Salamanca
2013,3,20.9545983701979,Hombres,37,Salamanca
2013,4,19.0243902439024,Hombres,37,Salamanca
2014,1,24.5551601423488,Hombres,37,Salamanca
2014,2,20.2366863905326,Hombres,37,Salamanca
2014,3,15.0765606595995,Hombres,37,Salamanca
2014,4,17.1129220023283,Hombres,37,Salamanca
2011,1,26.1669024045262,Hombres,38,Santa Cruz de Tenerife
2011,2,28.2150386507379,Hombres,38,Santa Cruz de Tenerife
2011,3,27.5946704067321,Hombres,38,Santa Cruz de Tenerife
2011,4,29.3230445457734,Hombres,38,Santa Cruz de Tenerife
2012,1,29.0518783542039,Hombres,38,Santa Cruz de Tenerife
2012,2,30.1462718515876,Hombres,38,Santa Cruz de Tenerife
2012,3,33.7793851717902,Hombres,38,Santa Cruz de Tenerife
2012,4,33.502538071066,Hombres,38,Santa Cruz de Tenerife
2013,1,35.3214285714286,Hombres,38,Santa Cruz de Tenerife
2013,2,34.1472438031816,Hombres,38,Santa Cruz de Tenerife
2013,3,35.1526032315979,Hombres,38,Santa Cruz de Tenerife
2013,4,34.2172175808209,Hombres,38,Santa Cruz de Tenerife
2014,1,32.7586206896552,Hombres,38,Santa Cruz de Tenerife
2014,2,31.7642831476824,Hombres,38,Santa Cruz de Tenerife
2014,3,30.2545454545455,Hombres,38,Santa Cruz de Tenerife
2014,4,29.3011706278822,Hombres,38,Santa Cruz de Tenerife
2011,1,17.0951156812339,Hombres,39,Cantabria
2011,2,16.3356822549648,Hombres,39,Cantabria
2011,3,14.8241206030151,Hombres,39,Cantabria
2011,4,16.1372299872935,Hombres,39,Cantabria
2012,1,18.042226487524,Hombres,39,Cantabria
2012,2,18.4655396618986,Hombres,39,Cantabria
2012,3,16.7307692307692,Hombres,39,Cantabria
2012,4,19.2282958199357,Hombres,39,Cantabria
2013,1,20.9287115761936,Hombres,39,Cantabria
2013,2,21.6611295681063,Hombres,39,Cantabria
2013,3,19.4187582562748,Hombres,39,Cantabria
2013,4,18.5499673416068,Hombres,39,Cantabria
2014,1,21.3147410358566,Hombres,39,Cantabria
2014,2,19.8684210526316,Hombres,39,Cantabria
2014,3,19.6753246753247,Hombres,39,Cantabria
2014,4,19.2715231788079,Hombres,39,Cantabria
2011,1,10.8932461873638,Hombres,40,Segovia
2011,2,11.5555555555556,Hombres,40,Segovia
2011,3,13.1004366812227,Hombres,40,Segovia
2011,4,13.5667396061269,Hombres,40,Segovia
2012,1,15.9090909090909,Hombres,40,Segovia
2012,2,15.3498871331828,Hombres,40,Segovia
2012,3,16.0869565217391,Hombres,40,Segovia
2012,4,18.8636363636364,Hombres,40,Segovia
2013,1,17.9545454545455,Hombres,40,Segovia
2013,2,17.4672489082969,Hombres,40,Segovia
2013,3,15.6599552572707,Hombres,40,Segovia
2013,4,16.0633484162896,Hombres,40,Segovia
2014,1,14.9553571428571,Hombres,40,Segovia
2014,2,13.8009049773756,Hombres,40,Segovia
2014,3,14.0589569160998,Hombres,40,Segovia
2014,4,13.8636363636364,Hombres,40,Segovia
2011,1,25.0904934273195,Hombres,41,Sevilla
2011,2,24.2065009560229,Hombres,41,Sevilla
2011,3,26.1273466227985,Hombres,41,Sevilla
2011,4,27.6280323450135,Hombres,41,Sevilla
2012,1,29.5528689311073,Hombres,41,Sevilla
2012,2,29.4730856709629,Hombres,41,Sevilla
2012,3,31.5283500098097,Hombres,41,Sevilla
2012,4,31.3663987453441,Hombres,41,Sevilla
2013,1,31.56550775879,Hombres,41,Sevilla
2013,2,32.3575949367089,Hombres,41,Sevilla
2013,3,33.2061834972897,Hombres,41,Sevilla
2013,4,32.8717639975918,Hombres,41,Sevilla
2014,1,33.0954323001631,Hombres,41,Sevilla
2014,2,31.1714633157681,Hombres,41,Sevilla
2014,3,31.0996221912905,Hombres,41,Sevilla
2014,4,28.6664059444662,Hombres,41,Sevilla
2011,1,12.2137404580153,Hombres,42,Soria
2011,2,10.7806691449814,Hombres,42,Soria
2011,3,8.95522388059701,Hombres,42,Soria
2011,4,11.0266159695818,Hombres,42,Soria
2012,1,12.9411764705882,Hombres,42,Soria
2012,2,12.9277566539924,Hombres,42,Soria
2012,3,13.2575757575758,Hombres,42,Soria
2012,4,14.7410358565737,Hombres,42,Soria
2013,1,20,Hombres,42,Soria
2013,2,17.7165354330709,Hombres,42,Soria
2013,3,13.28125,Hombres,42,Soria
2013,4,14.9606299212598,Hombres,42,Soria
2014,1,16.4609053497942,Hombres,42,Soria
2014,2,13.0252100840336,Hombres,42,Soria
2014,3,13.4146341463415,Hombres,42,Soria
2014,4,13.75,Hombres,42,Soria
2011,1,20.4081632653061,Hombres,43,Tarragona
2011,2,17.9939733103745,Hombres,43,Tarragona
2011,3,19.9150743099788,Hombres,43,Tarragona
2011,4,21.9574468085106,Hombres,43,Tarragona
2012,1,23.3026719229085,Hombres,43,Tarragona
2012,2,21.1831230969987,Hombres,43,Tarragona
2012,3,21.8325295922841,Hombres,43,Tarragona
2012,4,24.9443207126949,Hombres,43,Tarragona
2013,1,29.5183384887318,Hombres,43,Tarragona
2013,2,26.9896193771626,Hombres,43,Tarragona
2013,3,25.1523063533507,Hombres,43,Tarragona
2013,4,26.3134851138354,Hombres,43,Tarragona
2014,1,25.3072371415567,Hombres,43,Tarragona
2014,2,24.4494382022472,Hombres,43,Tarragona
2014,3,22.2904782799473,Hombres,43,Tarragona
2014,4,23.9835541343079,Hombres,43,Tarragona
2011,1,13.0208333333333,Hombres,44,Teruel
2011,2,13.1233595800525,Hombres,44,Teruel
2011,3,12.7659574468085,Hombres,44,Teruel
2011,4,15.1436031331593,Hombres,44,Teruel
2012,1,14.7757255936675,Hombres,44,Teruel
2012,2,14.7368421052632,Hombres,44,Teruel
2012,3,14.4329896907217,Hombres,44,Teruel
2012,4,11.4213197969543,Hombres,44,Teruel
2013,1,17.6,Hombres,44,Teruel
2013,2,17.426273458445,Hombres,44,Teruel
2013,3,20.9677419354839,Hombres,44,Teruel
2013,4,18.3783783783784,Hombres,44,Teruel
2014,1,17.7285318559557,Hombres,44,Teruel
2014,2,18.6111111111111,Hombres,44,Teruel
2014,3,17.2131147540984,Hombres,44,Teruel
2014,4,17.0212765957447,Hombres,44,Teruel
2011,1,20.9912536443149,Hombres,45,Toledo
2011,2,22.5442043222004,Hombres,45,Toledo
2011,3,19.9043062200957,Hombres,45,Toledo
2011,4,22.4539282250243,Hombres,45,Toledo
2012,1,25.4146341463415,Hombres,45,Toledo
2012,2,25.4355400696864,Hombres,45,Toledo
2012,3,26.1130565282641,Hombres,45,Toledo
2012,4,27.1253071253071,Hombres,45,Toledo
2013,1,29.8913043478261,Hombres,45,Toledo
2013,2,30.6979014153246,Hombres,45,Toledo
2013,3,30.6778822365166,Hombres,45,Toledo
2013,4,30.8070866141732,Hombres,45,Toledo
2014,1,29.2768079800499,Hombres,45,Toledo
2014,2,24.5792962774095,Hombres,45,Toledo
2014,3,22.7480916030534,Hombres,45,Toledo
2014,4,22.7671657201859,Hombres,45,Toledo
2011,1,21.9508752117448,Hombres,46,Valencia/València
2011,2,21.3973799126638,Hombres,46,Valencia/València
2011,3,24.3850419451159,Hombres,46,Valencia/València
2011,4,24.1428368188932,Hombres,46,Valencia/València
2012,1,25.765196148872,Hombres,46,Valencia/València
2012,2,27.2621302637331,Hombres,46,Valencia/València
2012,3,28.4014336917563,Hombres,46,Valencia/València
2012,4,28.1859931113663,Hombres,46,Valencia/València
2013,1,27.7001994870333,Hombres,46,Valencia/València
2013,2,29.1575091575092,Hombres,46,Valencia/València
