,att_main_0,att_main_1,att_main_2,att_main_3,att_main_4,att_main_5,att_main_6,att_main_7,att_main_8,att_main_9,att_main_10,att_main_11,att_main_12,att_main_13,att_main_14,att_main_15,att_build_0,att_build_1,att_build_2,att_build_3,att_equipment_0,att_equipment_1,att_equipment_2,att_equipment_3,att_equipment_4,att_location_0,att_location_1,att_location_2,att_location_3,att_location_4,att_location_5,att_location_6,att_location_7,att_location_8,price
34725001," 120 m² construidos, 115 m² útiles ", 4 habitaciones , 2 baños , Terraza , Segunda mano/buen estado , Armarios empotrados ," Orientación sur, este ", Certificación energética: en trámite ,,,,,,,,, Planta 6ª exterior , Con ascensor ,,, Piscina , Jardín ,,,,"Calle de Huesca, 7", Urb. Lorea , Distrito La Serna , Fuenlabrada ," Zona sur, Madrid ",,,,,205.000
39710756," 114 m² construidos, 90 m² útiles ", 3 habitaciones , 2 baños , Terraza , Plaza de garaje incluida en el precio , Segunda mano/buen estado , Armarios empotrados , Trastero , Orientación sur , Construido en 2005 , Certificación energética: en trámite ,,,,,, Planta 5ª exterior , Con ascensor ,,, Aire acondicionado , Piscina , Jardín ,,,Calle mostoles, Distrito El Naranjo , Fuenlabrada ," Zona sur, Madrid ",,,,,,236.000
39713160," 89 m² construidos, 77 m² útiles ", 3 habitaciones , 1 baño , Terraza , Segunda mano/buen estado , Orientación este , Certificación energética: no indicado ,,,,,,,,,, Planta 9ª exterior , Con ascensor ,,,,,,,,, Distrito La Serna , Fuenlabrada ," Zona sur, Madrid ",,,,,,142.500
39713157," 128 m² construidos, 109 m² útiles ", 2 habitaciones , 2 baños , Terraza , Plaza de garaje incluida en el precio , Segunda mano/buen estado , Armarios empotrados , Trastero , Certificación energética: no indicado ,,,,,,,, Planta 1ª exterior , Con ascensor ,,,,,,,,, Distrito Centro , Fuenlabrada ," Zona sur, Madrid ",,,,,,168.000
39669164," 71 m² construidos, 67 m² útiles ", 3 habitaciones , 1 baño , Segunda mano/para reformar , Trastero , Construido en 1978 , Certificación energética: no indicado ,,,,,,,,,, Planta 4ª , Sin ascensor ,,,,,,,,, Distrito La Serna , Fuenlabrada ," Zona sur, Madrid ",,,,,,82.500
39669166, 68 m² construidos , 4 habitaciones , 1 baño , Terraza , Segunda mano/buen estado , Construido en 1980 , Certificación energética: no indicado ,,,,,,,,,, Planta 5ª exterior , Sin ascensor ,,, Aire acondicionado ,,,,,, Distrito El Arroyo - La Fuente , Fuenlabrada ," Zona sur, Madrid ",,,,,,144.500
39724062," 90 m² construidos, 72 m² útiles ", 3 habitaciones , 1 baño , Terraza , Segunda mano/buen estado , Construido en 1974 , Certificación energética: en trámite , Acceso adaptado a personas con movilidad reducida ,,,,,,,,, Bajo exterior , Con ascensor ,,,,,,,, Honduras, Distrito La Avanzada - La Cueva , Fuenlabrada ," Zona sur, Madrid ",,,,,,132.000
39711348, 119 m² construidos , 3 habitaciones , 2 baños , Plaza de garaje incluida en el precio , Segunda mano/buen estado , Armarios empotrados , Trastero , Certificación energética: en trámite ,,,,,,,,, Planta 7ª exterior , Con ascensor ,,,,,,,, SUIZA, Distrito Centro , Fuenlabrada ," Zona sur, Madrid ",,,,,,250.000
39718085, 95 m² construidos , 3 habitaciones , 1 baño , Terraza , Segunda mano/buen estado , Armarios empotrados , Orientación oeste , Certificación energética: en trámite , Acceso adaptado a personas con movilidad reducida ,,,,,,,, Planta 3ª exterior , Con ascensor ,,,,,,,,Calle Galicia s/n, Distrito El Naranjo , Fuenlabrada ," Zona sur, Madrid ",,,,,,150.000
39718637, 110 m² construidos , 4 habitaciones , 1 baño , Terraza , Segunda mano/buen estado , Certificación energética: en trámite ,,,,,,,,,,, Bajo exterior , Sin ascensor ,,,,,,,,, Distrito Centro , Fuenlabrada ," Zona sur, Madrid ",,,,,,135.400
39701925, 92 m² construidos , 3 habitaciones , 1 baño , Segunda mano/para reformar , Certificación energética:  (IPE no indicado) ,,,,,,,,,,,, Planta 7ª exterior , Con ascensor ,,,,,,,,Calle Buenos Aires, Distrito Centro , Fuenlabrada ," Zona sur, Madrid ",,,,,,118.700
39661494," 137 m² construidos, 125 m² útiles ", 4 habitaciones , 2 baños , Plaza de garaje incluida en el precio , Segunda mano/buen estado , Armarios empotrados , Orientación este , Construido en 1999 , Certificación energética: en trámite ,,,,,,,, Planta 1ª exterior , Con ascensor ,,,,,,,,, Distrito Centro , Fuenlabrada ," Zona sur, Madrid ",,,,,,221.500
39705482, 95 m² construidos , 3 habitaciones , 1 baño , Terraza , Segunda mano/para reformar , Orientación oeste , Certificación energética: en trámite , Acceso adaptado a personas con movilidad reducida ,,,,,,,,, Planta 4ª exterior , Con ascensor ,,,,,,,,, Distrito Fuenlabrada II - El Molino , Fuenlabrada ," Zona sur, Madrid ",,,,,,126.000
39030259," 110 m² construidos, 92 m² útiles ", 3 habitaciones , 1 baño , Segunda mano/buen estado , Trastero , Certificación energética: en trámite ,,,,,,,,,,, Planta 7ª exterior , Con ascensor ,,, Piscina , Jardín ,,,,, Distrito El Naranjo , Fuenlabrada ," Zona sur, Madrid ",,,,,,140.000
38851608," 85 m² construidos, 75 m² útiles ", 3 habitaciones , 1 baño , Terraza , Segunda mano/buen estado , Armarios empotrados , Certificación energética: en trámite ,,,,,,,,,, Planta 3ª exterior , Sin ascensor ,,, Aire acondicionado ,,,,,, Distrito La Serna , Fuenlabrada ," Zona sur, Madrid ",,,,,,135.000
39720483, 72 m² construidos , 3 habitaciones , 1 baño , Segunda mano/buen estado , Armarios empotrados , Certificación energética:  (IPE no indicado) ,,,,,,,,,,, Planta 4ª exterior , Sin ascensor ,,,,,,,,Calle Islas Británicas, Distrito Fuenlabrada II - El Molino , Fuenlabrada ," Zona sur, Madrid ",,,,,,145.200
39714048, 95 m² construidos , 3 habitaciones , 1 baño , Terraza , Segunda mano/buen estado , Armarios empotrados , Certificación energética: inmueble exento ,,,,,,,,,, Planta 9ª exterior , Con ascensor ,,,,,,,,"Calle de Austria, 9", Distrito Fuenlabrada II - El Molino , Fuenlabrada ," Zona sur, Madrid ",,,,,,129.000
39706641," 91 m² construidos, 73 m² útiles ", 3 habitaciones , 1 baño , Segunda mano/buen estado , Certificación energética:  (IPE no indicado) ,,,,,,,,,,,, , Con ascensor ,,,,,,,,Calle de suiza, Distrito Centro , Fuenlabrada ," Zona sur, Madrid ",,,,,,115.623
39726145," 85 m² construidos, 70 m² útiles ", 2 habitaciones , 1 baño , Terraza , Segunda mano/buen estado , Armarios empotrados , Trastero , Orientación este , Certificación energética: no indicado ,,,,,,,, Planta 3ª exterior , Con ascensor ,,,,,,,, CRETA, Distrito Centro , Fuenlabrada ," Zona sur, Madrid ",,,,,,145.000
39704857, 78 m² construidos , 3 habitaciones , 2 baños , Segunda mano/buen estado , Armarios empotrados , Certificación energética: en trámite ,,,,,,,,,,, Planta 2ª exterior , Con ascensor ,,,,,,,,Avenida del hospital, Distrito Universidad - Hospital , Fuenlabrada ," Zona sur, Madrid ",,,,,,180.000
39701732," 95 m² construidos, 80 m² útiles ", 3 habitaciones , 2 baños , Segunda mano/buen estado , Armarios empotrados , Trastero , Certificación energética:  (IPE no indicado) ,,,,,,,,,, Planta 2ª , Con ascensor ,,, Piscina ,,,,,, Distrito Loranca , Fuenlabrada ," Zona sur, Madrid ",,,,,,169.000
39701715," 80 m² construidos, 70 m² útiles ", 3 habitaciones , 1 baño , Terraza , Segunda mano/para reformar , Armarios empotrados , Certificación energética: no indicado ,,,,,,,,,, Planta 1ª , Con ascensor ,,,,,,,,, Distrito Loranca , Fuenlabrada ," Zona sur, Madrid ",,,,,,98.000
26851699," 55 m² construidos, 50 m² útiles ", 1 habitación , 1 baño , Plaza de garaje incluida en el precio , Segunda mano/buen estado , Armarios empotrados , Orientación sur , Certificación energética: no indicado ,,,,,,,,, Entreplanta exterior , Con ascensor ,,, Piscina , Jardín ,,,,"Calle del Estuche, 3", Distrito Centro , Fuenlabrada ," Zona sur, Madrid ",,,,,,150.000
39523334, 72 m² construidos , 3 habitaciones , 1 baño , Balcón , Segunda mano/buen estado , Armarios empotrados ," Orientación sur, oeste ", Construido en 1978 , Certificación energética:  (IPE no indicado) ,,,,,,,, Planta 4ª exterior , Sin ascensor ,,, Aire acondicionado ,,,,,"Calle ISLAS BRITANICAS, 2", Distrito Fuenlabrada II - El Molino , Fuenlabrada ," Zona sur, Madrid ",,,,,,145.200
35420285," 120 m² construidos, 93 m² útiles ", 3 habitaciones , 2 baños , Terraza , Segunda mano/buen estado , Armarios empotrados , Trastero , Orientación este , Certificación energética:  (IPE no indicado) ,,,,,,,, Planta 2ª exterior , Con ascensor ,,, Aire acondicionado ,,,,,"Calle de Móstoles, 50", Distrito La Serna , Fuenlabrada ," Zona sur, Madrid ",,,,,,164.000
39704385," 71 m² construidos, 67 m² útiles ", 3 habitaciones , 1 baño , Segunda mano/para reformar , Trastero , Construido en 1978 , Certificación energética: en trámite ,,,,,,,,,, Planta 4ª exterior , Sin ascensor ,,,,,,,,, Distrito La Serna , Fuenlabrada ," Zona sur, Madrid ",,,,,,83.000
39710762, 80 m² construidos , 3 habitaciones , 1 baño , Certificación energética:  (IPE no indicado) ,,,,,,,,,,,,, Planta 3ª , Con ascensor ,,,,,,,,Avenida de los andes, Urb. 36788-0001 , Distrito La Avanzada - La Cueva , Fuenlabrada ," Zona sur, Madrid ",,,,,83.100
39410481," 80 m² construidos, 75 m² útiles ", 3 habitaciones , 1 baño , Terraza , Plaza de garaje incluida en el precio , Segunda mano/buen estado , Certificación energética: en trámite ,,,,,,,,,, Planta 1ª exterior , Sin ascensor ,,,,,,,,, Distrito La Avanzada - La Cueva , Fuenlabrada ," Zona sur, Madrid ",,,,,,122.000
32468957, 93 m² construidos , 2 habitaciones , 2 baños , Terraza , Segunda mano/buen estado , Construido en 2009 , Certificación energética: en trámite ,,,,,,,,,, Planta 1ª exterior , Con ascensor ,,,,,,,,, Distrito Centro , Fuenlabrada ," Zona sur, Madrid ",,,,,,165.000
38782325, 92 m² construidos , 3 habitaciones , 1 baño , Terraza , Segunda mano/para reformar , Armarios empotrados , Certificación energética:  (IPE no indicado) ,,,,,,,,,, Planta 7ª exterior , Con ascensor ,,, Jardín ,,,,,"Calle BUENOS AIRES, 4", Distrito Centro , Fuenlabrada ," Zona sur, Madrid ",,,,,,118.700
39285016," 88 m² construidos, 75 m² útiles ", 3 habitaciones , 1 baño , Terraza , Segunda mano/buen estado , Armarios empotrados , Orientación oeste , Construido en 1980 , Certificación energética: no indicado ,,,,,,,, Planta 8ª exterior , Con ascensor ,,, Aire acondicionado ,,,,,, Distrito El Naranjo , Fuenlabrada ," Zona sur, Madrid ",,,,,,135.000
38645070," 79 m² construidos, 74 m² útiles ", 3 habitaciones , 2 baños , Terraza , Trastero , Construido en 1979 , Certificación energética: en trámite ,,,,,,,,,, , Con ascensor ,,,,,,,,, Distrito La Avanzada - La Cueva , Fuenlabrada ," Zona sur, Madrid ",,,,,,129.000
39751647, 100 m² construidos , 3 habitaciones , 3 baños , Terraza , Segunda mano/buen estado , Armarios empotrados , Certificación energética: en trámite ,,,,,,,,,, Planta 3ª exterior , Con ascensor ,,,,,,,,, Distrito El Arroyo - La Fuente , Fuenlabrada ," Zona sur, Madrid ",,,,,,185.900
39704856, 110 m² construidos , 4 habitaciones , 2 baños , Segunda mano/buen estado , Armarios empotrados , Certificación energética: en trámite ,,,,,,,,,,, Planta 2ª exterior , Con ascensor ,,,,,,,,Avenida de las regiones, Distrito La Serna , Fuenlabrada ," Zona sur, Madrid ",,,,,,205.000
